id,lot_id,user_id,kilos,created_at
da2b9c9e-378f-4556-abca-7b462e9acfaf,LOT-PAP-0008,ea4959f5-89e3-4e39-aae7-b5038901937a,418.52,2022-05-23 04:09:51
7013eecb-b994-4814-a660-7dde02cb1e85,LOT-PAP-0008,32aae2d1-41e5-44d7-8c54-40fb3e758b42,8524.31,2022-05-30 04:09:51
36a7371b-9909-4fbf-b744-0a9399c60da2,LOT-PAP-0009,62abbb4f-8069-4daa-b61a-d3f16bcc0858,509.14,2022-06-11 04:09:51
2d1d6906-ef1a-42d5-98e5-ae3d8643ab87,LOT-PAP-0009,d855aabf-f990-45c2-9618-4a22001dbfd7,105.07,2022-05-29 04:09:51
4b0b0e83-9e44-4e8e-bedc-d3d28164da58,LOT-PAP-0009,6aef32f1-39b1-447a-a4ff-4fd462868843,173.74,2022-05-26 04:09:51
f0c00861-13c5-40d1-b869-db531320a672,LOT-PAP-0009,97d7262a-c8b7-42ea-888d-a21df21b8f2d,233.58,2022-05-25 04:09:51
1b18bcc0-e521-47dd-8f42-fefcb15d61c7,LOT-PAP-0009,32aae2d1-41e5-44d7-8c54-40fb3e758b42,364.87,2022-05-30 04:09:51
6b7527aa-3f42-4c1c-8a79-46cebb44f696,LOT-PAP-0009,ebd1c780-fbb2-4b29-b584-c8ab61d7dde5,451.34,2022-06-10 04:09:51
e90dc033-85c7-486a-bd60-41d207790105,LOT-PAP-0009,05e77edd-7523-4527-9dd9-c60abc42c4f1,681.18,2022-05-27 04:09:51
4fc21449-b53b-4ef5-bdde-ba53d3cd8081,LOT-PAP-0009,bd70f223-fd82-4b89-8ae5-2e199b50d393,6094.26,2022-05-31 04:09:51
3c0766c6-d7fa-4ad3-84a7-49a350df812c,LOT-PAP-0010,4f1f1e96-59ee-47d7-822c-84b2509ff697,126.85,2022-06-02 04:09:51
4a5db5e1-098f-47aa-b0d1-1ec8920ed1c3,LOT-PAP-0010,2108696a-4cc7-40d8-9569-044743ce1fee,67.98,2022-05-22 04:09:51
a5eaada3-f6c8-4eda-91ba-7dd86d77162e,LOT-PAP-0010,35cef7e9-ed7d-4add-80ab-73ca4de30d31,282.78,2022-05-25 04:09:51
fdaa8a4f-f417-4605-8127-c690e3f9687f,LOT-PAP-0010,aec26458-307a-436e-b1fe-faa6ff50f5c2,142.86,2022-06-05 04:09:51
1b1d6932-06c9-4d1c-81e9-016448e36023,LOT-PAP-0010,e309b4be-0ff9-4c6e-9b21-8765e6758810,210.95,2022-06-07 04:09:51
6a9e2e54-b16f-49b4-b417-0d246b5d9fba,LOT-PAP-0010,d48825e2-e322-422d-a0b3-ecd0381da0f5,252.57,2022-06-08 04:09:51
649c00db-8445-481a-9a0e-aa8b9902be30,LOT-PAP-0010,18891a77-1cc2-4640-bb7c-857cb9d32608,229.33,2022-06-09 04:09:51
d6a93d23-7f1e-43d2-9850-0e6d0fd2c2d7,LOT-PAP-0010,ec0d2c93-0e5b-4c50-ba75-f004dcec5834,2505.15,2022-05-30 04:09:51
31b403e2-69a5-484c-9a25-86e75d9ae992,LOT-PAP-0011,d12ef3af-fe57-4a40-826c-8fa34b9e8a28,73.13,2022-05-30 04:09:51
7e819419-9196-4d0a-b417-28c731743940,LOT-PAP-0011,24d65de7-3bfd-425b-9017-c2a8c46d0269,170.33,2022-05-30 04:09:51
c6d7203e-d102-4bea-9f94-bfbce99d1ad6,LOT-PAP-0011,d524c10d-956e-4860-8723-a21116f74aa8,111.02,2022-05-28 04:09:51
42fede83-e141-435c-881b-26da19a58781,LOT-PAP-0011,97d7262a-c8b7-42ea-888d-a21df21b8f2d,45.35,2022-06-06 04:09:51
7d6dbb80-cc9b-4942-a4fd-eeaf45e998ec,LOT-PAP-0011,b7bc82f3-ec2f-4a9d-a4ef-48354fc41fa0,98.75,2022-06-06 04:09:51
82348a9c-d751-4ddd-9449-3d40c70143c6,LOT-PAP-0011,057e4885-81c9-4f44-ab58-3ba4c83335ce,122.98,2022-05-22 04:09:51
ab4a73a0-da3f-4c7b-a75f-0c083ed7245b,LOT-PAP-0011,172c3dd9-99fe-434b-a444-5322404ada27,38.0,2022-05-29 04:09:51
034cef5d-55b7-487f-8277-b68b0ec5a783,LOT-PAP-0011,e004c024-5442-4147-a92c-a58cb7cdc876,76.28,2022-06-06 04:09:51
7e250cfb-5ffe-40b4-885b-c37780a9a14a,LOT-PAP-0011,4668c77a-7fa9-4461-af7e-cff70ef2f7e0,1890.72,2022-06-08 04:09:51
758c84fc-a611-4312-9e8d-b3b074eaf346,LOT-PAP-0012,18891a77-1cc2-4640-bb7c-857cb9d32608,808.5,2022-06-29 04:09:51
f6a8ae96-0a59-4102-a451-81caa3c3d9be,LOT-PAP-0012,4f1f1e96-59ee-47d7-822c-84b2509ff697,2075.12,2022-07-07 04:09:51
67b70f9e-ec6b-4fe9-9262-96866054fdf8,LOT-PAP-0012,057e4885-81c9-4f44-ab58-3ba4c83335ce,1790.65,2022-06-27 04:09:51
e45b9d84-bb57-4292-891c-13d5085e1ec4,LOT-PAP-0012,32aae2d1-41e5-44d7-8c54-40fb3e758b42,883.38,2022-06-30 04:09:51
3ab4841f-fa7e-4f96-afb0-3e5e22b60499,LOT-PAP-0012,172c3dd9-99fe-434b-a444-5322404ada27,13292.52,2022-06-21 04:09:51
78cc889f-4e7e-4c00-b519-6035c4853e64,LOT-PAP-0013,e309b4be-0ff9-4c6e-9b21-8765e6758810,778.84,2022-07-06 04:09:51
e5964d6d-9ed9-43e2-b807-f88e959db665,LOT-PAP-0013,bef9c771-aa51-4703-8a91-f5deacb357b9,192.45,2022-07-06 04:09:51
6645c379-c5a0-4dc0-8587-fbe817dd6225,LOT-PAP-0013,d12ef3af-fe57-4a40-826c-8fa34b9e8a28,213.81,2022-06-22 04:09:51
bdf77328-04f1-4e6a-ae90-e93686869e3a,LOT-PAP-0013,3014e70e-be42-4a0e-abbb-be16034cfc42,293.34,2022-06-30 04:09:51
4692a1ad-8e02-4ec9-9ba4-d4df518bdf9c,LOT-PAP-0013,6aef32f1-39b1-447a-a4ff-4fd462868843,190.21,2022-07-08 04:09:51
6c2107ed-62bf-40b5-8427-d87ea623d6b4,LOT-PAP-0013,e004c024-5442-4147-a92c-a58cb7cdc876,745.73,2022-07-10 04:09:51
48196eb6-587c-4d9c-815e-ea87da933065,LOT-PAP-0013,a54a0213-28da-472a-9a83-d336c3b1353b,318.58,2022-07-05 04:09:51
729c6f24-c0a7-41d6-a6de-4e45a2501eef,LOT-PAP-0013,d524c10d-956e-4860-8723-a21116f74aa8,755.52,2022-07-09 04:09:51
f5a7bad1-741b-4b84-b5a9-7a9605b56526,LOT-PAP-0013,172c3dd9-99fe-434b-a444-5322404ada27,9861.81,2022-07-04 04:09:51
1fb0b869-b3fe-4d7a-906d-e855a718ced3,LOT-PAP-0014,62abbb4f-8069-4daa-b61a-d3f16bcc0858,473.66,2022-07-04 04:09:51
2f0bc81b-3260-4195-9bae-aa14f2e5a919,LOT-PAP-0014,d855aabf-f990-45c2-9618-4a22001dbfd7,492.82,2022-06-30 04:09:51
241cac0d-29a5-4b53-8e26-8bf2dd24ec80,LOT-PAP-0014,24f79fd0-1cbb-49b0-8983-73d91de9b03f,155.48,2022-06-30 04:09:51
b821a6f1-0b45-4fb6-92e8-0e30c3d69f16,LOT-PAP-0014,aec26458-307a-436e-b1fe-faa6ff50f5c2,647.24,2022-06-28 04:09:51
495e3576-10ff-4d4d-97a8-441a25fae694,LOT-PAP-0014,172c3dd9-99fe-434b-a444-5322404ada27,5532.79,2022-06-29 04:09:51
7a2219fb-72aa-4762-a223-2d658ad8f6bb,LOT-PAP-0015,bd70f223-fd82-4b89-8ae5-2e199b50d393,185.56,2022-07-03 04:09:51
c17bd44b-974a-43ec-97b8-ceb9e8f16a92,LOT-PAP-0015,34fd900e-e4c0-4754-9151-a15376db9483,607.96,2022-07-06 04:09:51
36399134-19fe-42e9-b687-f599eee4a3d2,LOT-PAP-0015,6be3776f-6a76-4b2f-a16a-a0486d1d81e3,352.56,2022-07-04 04:09:51
0313db63-16aa-4d22-a0a1-f2193c333b3e,LOT-PAP-0015,eea86329-dba4-4ede-b0b1-bb47306e0077,517.74,2022-06-21 04:09:51
e9bde99a-ef81-4514-badc-a6ee71745f95,LOT-PAP-0015,2108696a-4cc7-40d8-9569-044743ce1fee,183.6,2022-07-09 04:09:51
3e023af4-f348-4cb8-8dc8-75960397bfbb,LOT-PAP-0015,ebd1c780-fbb2-4b29-b584-c8ab61d7dde5,338.44,2022-06-29 04:09:51
f7f3e51e-038c-4bb1-86ed-5d6137c9e68c,LOT-PAP-0015,24f79fd0-1cbb-49b0-8983-73d91de9b03f,456.38,2022-06-26 04:09:51
7b014d75-9c29-48b5-81ae-2d4255db1794,LOT-PAP-0015,d48825e2-e322-422d-a0b3-ecd0381da0f5,378.29,2022-06-29 04:09:51
d7564058-4272-4669-a58a-3716812150ed,LOT-PAP-0015,3014e70e-be42-4a0e-abbb-be16034cfc42,209.86,2022-07-11 04:09:51
5e10b793-7994-4136-9926-52bdfbabfe10,LOT-PAP-0015,ea4959f5-89e3-4e39-aae7-b5038901937a,7408.51,2022-07-06 04:09:51
6c135cbf-d0e5-4be0-a12d-89d70dadf4df,LOT-PAP-0016,355b3ac8-b33b-47d8-854d-ea826873f86d,335.96,2022-06-24 04:09:51
06596b68-d9f0-4f15-ab1b-a54f59ee8843,LOT-PAP-0016,b7bc82f3-ec2f-4a9d-a4ef-48354fc41fa0,1456.74,2022-07-07 04:09:51
169d077a-24a1-4e95-9650-b3586a66b93d,LOT-PAP-0016,3014e70e-be42-4a0e-abbb-be16034cfc42,1062.02,2022-07-08 04:09:51
f70e5d2f-551b-49fc-8e00-fc5a849ada64,LOT-PAP-0016,df7aa303-a9e8-4700-8b65-8bbf43d651bb,704.12,2022-07-07 04:09:51
31a03005-4498-4aa8-8a69-e59013c7acf9,LOT-PAP-0016,e004c024-5442-4147-a92c-a58cb7cdc876,801.82,2022-07-11 04:09:51
d6117637-a6bd-4cad-b1eb-8a40e36c8c7c,LOT-PAP-0016,ec0d2c93-0e5b-4c50-ba75-f004dcec5834,682.05,2022-06-29 04:09:51
3a9921d6-3eb1-49dc-aa23-e69d6a8bf093,LOT-PAP-0016,f5d7e76b-9691-4ba0-a722-c36b2861aeb6,13080.22,2022-07-08 04:09:51
c4264108-3609-48b1-b7ea-d61eb9cbfa9d,LOT-PAP-0017,24f79fd0-1cbb-49b0-8983-73d91de9b03f,66.92,2022-06-24 04:09:51
f028c77c-3b3b-4bd1-ac20-132a734826f6,LOT-PAP-0017,d48825e2-e322-422d-a0b3-ecd0381da0f5,106.82,2022-06-25 04:09:51
2570845d-f7c9-48ac-91f6-491d801396d4,LOT-PAP-0017,e004c024-5442-4147-a92c-a58cb7cdc876,144.7,2022-07-07 04:09:51
71a06581-e8b8-42c7-9914-7ac1bd72df19,LOT-PAP-0017,bef9c771-aa51-4703-8a91-f5deacb357b9,166.81,2022-07-06 04:09:51
d3fc63bb-9dd5-4b12-b470-194dfbbd4746,LOT-PAP-0017,355b3ac8-b33b-47d8-854d-ea826873f86d,1421.52,2022-07-06 04:09:51
68331be3-1bbf-4344-87c8-29357de379f0,LOT-PAP-0018,6be3776f-6a76-4b2f-a16a-a0486d1d81e3,1201.71,2022-06-21 04:09:51
a6bff1d8-6c55-4530-8375-c9ef4a261bbc,LOT-PAP-0018,355b3ac8-b33b-47d8-854d-ea826873f86d,468.89,2022-07-09 04:09:51
10f03dd0-ac47-4b71-93cc-4269061fb130,LOT-PAP-0018,d524c10d-956e-4860-8723-a21116f74aa8,4666.65,2022-07-09 04:09:51
79b3cef3-05c1-4e99-b9bc-da3e34b717db,LOT-PAP-0019,f5d7e76b-9691-4ba0-a722-c36b2861aeb6,525.44,2022-08-02 04:09:51
3656eca2-0602-4f17-8ed1-3254589935d6,LOT-PAP-0019,057e4885-81c9-4f44-ab58-3ba4c83335ce,640.12,2022-08-10 04:09:51
232a5411-95f5-4971-bd78-b3e3fb0bd933,LOT-PAP-0019,4f1f1e96-59ee-47d7-822c-84b2509ff697,1208.19,2022-07-22 04:09:51
329b01ae-b5f7-4bd2-993c-1525623c08a3,LOT-PAP-0019,aec26458-307a-436e-b1fe-faa6ff50f5c2,396.68,2022-07-31 04:09:51
4ca293d2-3fe6-416a-bde5-dae8a3d6055b,LOT-PAP-0019,24d65de7-3bfd-425b-9017-c2a8c46d0269,1260.67,2022-08-04 04:09:51
36bc4b24-87e9-4f35-a90e-d4518cddcdaf,LOT-PAP-0019,bd70f223-fd82-4b89-8ae5-2e199b50d393,357.67,2022-07-21 04:09:51
5f0c92a0-ce17-472d-999f-2d6795bda560,LOT-PAP-0019,355b3ac8-b33b-47d8-854d-ea826873f86d,911.54,2022-08-10 04:09:51
d833b397-d1e4-42ab-8f89-1fccbb095cfd,LOT-PAP-0019,ec0d2c93-0e5b-4c50-ba75-f004dcec5834,11101.16,2022-07-25 04:09:51
535e08da-31b3-4fd5-ab4a-bf1776a98605,LOT-PAP-0020,32aae2d1-41e5-44d7-8c54-40fb3e758b42,107.4,2022-07-30 04:09:51
c8f9f152-f37f-4101-8600-cb486310b418,LOT-PAP-0020,24d65de7-3bfd-425b-9017-c2a8c46d0269,302.67,2022-08-03 04:09:51
23d11dd0-d792-4fa8-bb1b-db6786e9cdd6,LOT-PAP-0020,057e4885-81c9-4f44-ab58-3ba4c83335ce,299.32,2022-07-24 04:09:51
e93af370-455d-4b82-af70-8a69eaadeaa9,LOT-PAP-0020,b7bc82f3-ec2f-4a9d-a4ef-48354fc41fa0,159.58,2022-07-21 04:09:51
ea2e63f9-4e74-4515-9e8f-12d0944d5278,LOT-PAP-0020,ea4959f5-89e3-4e39-aae7-b5038901937a,63.3,2022-07-30 04:09:51
8dc438c4-0a77-453d-a8dc-c1ad28c6495e,LOT-PAP-0020,ec0d2c93-0e5b-4c50-ba75-f004dcec5834,124.92,2022-07-28 04:09:51
a2a66195-083a-4df8-9974-1303ee53aeb6,LOT-PAP-0020,2108696a-4cc7-40d8-9569-044743ce1fee,2163.63,2022-08-06 04:09:51
b0073656-e74a-45e2-84bf-70bb7c1cde72,LOT-PAP-0021,b7bc82f3-ec2f-4a9d-a4ef-48354fc41fa0,712.25,2022-07-21 04:09:51
785b9966-3d29-4105-8717-21d858037a04,LOT-PAP-0021,35cef7e9-ed7d-4add-80ab-73ca4de30d31,936.27,2022-07-30 04:09:51
7521fa3d-b775-4348-b17d-fe9e5ba0e745,LOT-PAP-0021,34fd900e-e4c0-4754-9151-a15376db9483,654.53,2022-08-04 04:09:51
2a7a377f-bdc9-4e3d-920d-32c4e455c2af,LOT-PAP-0021,bd70f223-fd82-4b89-8ae5-2e199b50d393,1182.51,2022-07-30 04:09:51
7279696c-874b-476d-99f1-72ff36b27532,LOT-PAP-0021,f5d7e76b-9691-4ba0-a722-c36b2861aeb6,5154.54,2022-08-10 04:09:51
bcbf8e69-dbed-4a44-b969-c9d8e8d05a1c,LOT-PAP-0022,aec26458-307a-436e-b1fe-faa6ff50f5c2,1537.26,2022-07-30 04:09:51
0065d1a2-910d-4c29-9cb8-08a72a3a0296,LOT-PAP-0022,24d65de7-3bfd-425b-9017-c2a8c46d0269,752.4,2022-08-02 04:09:51
dcebdb28-f149-4f4c-bc5f-eba297bb3b9c,LOT-PAP-0022,d12ef3af-fe57-4a40-826c-8fa34b9e8a28,15678.81,2022-07-29 04:09:51
1545faaf-62e2-4abd-a1d6-e0ce23328bef,LOT-PAP-0023,3014e70e-be42-4a0e-abbb-be16034cfc42,40.1,2022-08-08 04:09:51
feb5f0e7-0c15-4c88-ba4b-b98dae030b68,LOT-PAP-0023,bd70f223-fd82-4b89-8ae5-2e199b50d393,38.87,2022-07-30 04:09:51
8b0a7049-fa06-4954-8162-c8d70275a58c,LOT-PAP-0023,05e77edd-7523-4527-9dd9-c60abc42c4f1,41.08,2022-07-27 04:09:51
e8e1c59f-2165-4ec6-af01-a71169604e89,LOT-PAP-0023,eea86329-dba4-4ede-b0b1-bb47306e0077,27.23,2022-08-01 04:09:51
3ed52a18-6652-42c4-a79b-2a4d00d0cae0,LOT-PAP-0023,4f1f1e96-59ee-47d7-822c-84b2509ff697,68.75,2022-07-26 04:09:51
9d43a78e-c46d-4237-9a1e-ca41fda3852f,LOT-PAP-0023,62abbb4f-8069-4daa-b61a-d3f16bcc0858,41.67,2022-08-05 04:09:51
fc997a65-7818-4faf-a255-e1d95aac5e51,LOT-PAP-0023,969caafc-3345-4dc9-a969-119d4b9f88b4,86.5,2022-07-31 04:09:51
bb8908dd-01a7-4146-85ba-a1a0157ff56d,LOT-PAP-0023,e309b4be-0ff9-4c6e-9b21-8765e6758810,80.03,2022-07-23 04:09:51
b0b134aa-86e0-4eea-99f4-9ce4832fd182,LOT-PAP-0023,ec0d2c93-0e5b-4c50-ba75-f004dcec5834,1028.59,2022-07-25 04:09:51
ace46053-9f1f-463b-ba3d-7bcf91ae3013,LOT-PAP-0024,d855aabf-f990-45c2-9618-4a22001dbfd7,368.96,2022-07-29 04:09:51
3d4d6060-8981-4968-b795-ca14f2bf5b28,LOT-PAP-0024,df7aa303-a9e8-4700-8b65-8bbf43d651bb,522.7,2022-08-01 04:09:51
4234ef15-8c5c-4792-9b0c-2aaaf2f39151,LOT-PAP-0024,bef9c771-aa51-4703-8a91-f5deacb357b9,162.59,2022-07-21 04:09:51
92fa1615-2624-4df2-abf2-f4ba35ec6a38,LOT-PAP-0024,62abbb4f-8069-4daa-b61a-d3f16bcc0858,569.37,2022-07-31 04:09:51
33fda305-f024-4b06-b325-0a983d6f84e2,LOT-PAP-0024,32aae2d1-41e5-44d7-8c54-40fb3e758b42,584.79,2022-07-23 04:09:51
964a4e46-b2aa-4cc6-84f4-8a35d14edad2,LOT-PAP-0024,18891a77-1cc2-4640-bb7c-857cb9d32608,485.95,2022-07-30 04:09:51
98a00be7-cf27-4691-9951-7fb0479391bc,LOT-PAP-0024,f5d7e76b-9691-4ba0-a722-c36b2861aeb6,5567.39,2022-08-10 04:09:51
e80cfd5c-6863-4173-b597-621b165643db,LOT-PAP-0025,aec26458-307a-436e-b1fe-faa6ff50f5c2,303.72,2022-08-07 04:09:51
5d009013-54cc-4d3f-9ef5-bf09de5bd60a,LOT-PAP-0025,32aae2d1-41e5-44d7-8c54-40fb3e758b42,369.47,2022-07-25 04:09:51
aeb6a347-0216-49a7-bcbd-914a714a845a,LOT-PAP-0025,969caafc-3345-4dc9-a969-119d4b9f88b4,2591.02,2022-08-03 04:09:51
a39486a8-29eb-4a7e-8622-bcfb5c785d7b,LOT-PAP-0026,a54a0213-28da-472a-9a83-d336c3b1353b,73.29,2022-09-03 04:09:51
00544781-4a16-4242-b19e-edb4c465dc2a,LOT-PAP-0026,aec26458-307a-436e-b1fe-faa6ff50f5c2,33.48,2022-09-09 04:09:51
f4837a77-6363-4971-a5ba-4d7eae80b900,LOT-PAP-0026,9fc5091c-188c-4c3e-bab3-b62d977b2de3,83.61,2022-08-30 04:09:51
